epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,7902.42,1.31647,1.02701,1.28403,0.75601,0.70206,0.76336,0.43704,1.22523,1.1265,1.15711,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
31,8163.92,1.31463,1.03291,1.28498,0.75585,0.69939,0.77178,0.44279,1.21898,1.14194,1.15542,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
32,8428.37,1.30621,1.01635,1.27785,0.76505,0.7031,0.77481,0.44494,1.2134,1.2167,1.14655,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
33,8690.01,1.29948,0.99235,1.27269,0.75794,0.71335,0.77826,0.44851,1.21934,1.10035,1.15259,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
34,8951.33,1.29496,0.99298,1.27303,0.76889,0.70988,0.78163,0.45032,1.21033,1.13303,1.14908,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
35,9216.29,1.29084,0.97692,1.26739,0.7666,0.71229,0.7813,0.45399,1.21534,1.06421,1.15014,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
36,9476.46,1.28589,0.97044,1.26211,0.77169,0.71072,0.78401,0.45359,1.21323,1.04223,1.14771,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
37,9739.16,1.26676,0.94989,1.25166,0.77263,0.7076,0.78012,0.4513,1.21271,1.00826,1.14367,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
38,10001.4,1.26283,0.93832,1.24581,0.76876,0.71433,0.78151,0.45381,1.21113,1.05633,1.14565,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
39,10264.7,1.25849,0.93225,1.2436,0.7884,0.70642,0.78514,0.45447,1.21218,1.03013,1.14864,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
40,10527.4,1.24487,0.91983,1.23588,0.76965,0.71731,0.78232,0.45508,1.2167,1.01383,1.15114,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
41,10790.7,1.24089,0.90786,1.23058,0.78538,0.71063,0.7856,0.45679,1.21272,0.97083,1.1416,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,11054.2,1.23739,0.90814,1.23426,0.78009,0.7204,0.78443,0.45658,1.21817,0.9932,1.15188,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
43,11317.9,1.22111,0.88723,1.22378,0.77867,0.72769,0.78752,0.45635,1.22108,0.98736,1.15587,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
44,11580.6,1.22237,0.88419,1.22152,0.7831,0.72447,0.78917,0.46082,1.21142,0.947,1.14837,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
45,11842.7,1.20994,0.86167,1.20429,0.76801,0.72736,0.78843,0.46131,1.20867,0.92848,1.14244,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
46,12107.4,1.21085,0.86188,1.20703,0.78239,0.72241,0.79,0.46249,1.21142,0.92425,1.14443,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
47,12368.6,1.19722,0.84837,1.19855,0.78779,0.725,0.79134,0.46243,1.20863,0.90815,1.14367,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
48,12631.5,1.18991,0.84035,1.19598,0.78059,0.72955,0.79101,0.46175,1.21186,0.91631,1.1475,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
49,12893.8,1.18729,0.8402,1.19522,0.79255,0.72581,0.79218,0.46167,1.21383,0.93033,1.14914,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
50,13150.7,1.17848,0.82634,1.19297,0.78752,0.72056,0.79222,0.46197,1.21443,0.93697,1.14898,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
51,13413.1,1.16652,0.81066,1.18013,0.78401,0.72615,0.79225,0.46286,1.21606,0.94204,1.14753,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
52,13674.4,1.16579,0.79939,1.18026,0.79166,0.72579,0.79178,0.46252,1.21487,0.93504,1.14702,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
53,13938.3,1.15029,0.7869,1.17056,0.78946,0.72835,0.79216,0.46376,1.21531,0.93185,1.14578,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
54,14199.1,1.15102,0.78341,1.17097,0.78811,0.727,0.79275,0.46392,1.2145,0.92768,1.14629,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
55,14459.7,1.13668,0.77211,1.16136,0.80743,0.71451,0.79232,0.46411,1.21236,0.90793,1.14698,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
56,14728.3,1.13142,0.76445,1.16172,0.80542,0.72004,0.7932,0.46434,1.2135,0.90516,1.14741,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
57,14990.6,1.12324,0.75083,1.15504,0.80116,0.72717,0.79573,0.46471,1.21535,0.91088,1.14895,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
58,15253.1,1.12238,0.74946,1.15443,0.80104,0.72789,0.79558,0.46566,1.21393,0.90791,1.14958,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
59,15515.2,1.11029,0.73774,1.14694,0.80146,0.72953,0.79484,0.46578,1.21552,0.89911,1.15267,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
60,15778.3,1.10339,0.7302,1.14353,0.79919,0.72728,0.79348,0.46631,1.214,0.90039,1.15273,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
61,16041.4,1.09008,0.7201,1.13753,0.79753,0.7294,0.79356,0.46608,1.2142,0.898,1.15201,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
62,16303.3,1.08926,0.72089,1.13214,0.80052,0.73005,0.794,0.4655,1.21528,0.8996,1.15296,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
63,16560.4,1.07564,0.70072,1.12504,0.80504,0.72812,0.79349,0.46632,1.21551,0.89988,1.15321,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
64,16821.5,1.06702,0.69054,1.11845,0.8042,0.72716,0.79346,0.46689,1.21722,0.89922,1.15514,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
65,17080.5,1.06314,0.68341,1.11755,0.80579,0.72957,0.79458,0.46688,1.21741,0.89861,1.15537,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
66,17340.4,1.05112,0.67979,1.10998,0.8061,0.72838,0.79403,0.4666,1.21748,0.89749,1.15636,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,17598.9,1.04486,0.66771,1.10606,0.79676,0.73307,0.79374,0.4664,1.21693,0.89401,1.1569,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,17854.9,1.04656,0.67185,1.10606,0.79514,0.73219,0.79333,0.46614,1.21801,0.88895,1.15835,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,18115.1,1.03929,0.65561,1.10743,0.78971,0.73647,0.79292,0.46632,1.21842,0.88885,1.15915,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,18374.6,1.03054,0.65539,1.10033,0.79059,0.73861,0.79191,0.46659,1.21842,0.8882,1.15952,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,18639.7,1.02761,0.58535,1.08878,0.7909,0.73751,0.79164,0.46613,1.21931,0.88884,1.16076,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,18898.4,1.00068,0.55888,1.07348,0.7937,0.73416,0.7933,0.46601,1.22083,0.8856,1.1629,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,19157.1,0.98557,0.5502,1.06699,0.79653,0.73249,0.792,0.4654,1.22125,0.88537,1.16425,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,19418.6,0.97434,0.54037,1.05807,0.79653,0.73272,0.7911,0.46517,1.22197,0.88512,1.16566,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,19674.1,0.96619,0.53329,1.0523,0.79097,0.73613,0.79079,0.46544,1.22244,0.88435,1.16683,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,19931.5,0.95836,0.52582,1.04858,0.7983,0.7294,0.79072,0.46499,1.22296,0.8844,1.16774,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,20189.1,0.94051,0.51331,1.04366,0.80063,0.7295,0.79042,0.46475,1.22432,0.88449,1.16925,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,20446.9,0.93451,0.50375,1.03802,0.80085,0.7296,0.79029,0.46402,1.22541,0.8853,1.17057,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,20708.1,0.92654,0.50408,1.03457,0.80301,0.72605,0.78942,0.4635,1.22617,0.8855,1.17168,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,20965.1,0.92382,0.49649,1.03101,0.79899,0.72844,0.78965,0.46357,1.22668,0.887,1.17229,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
