epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,8421.57,1.31317,1.00222,1.25038,0.74982,0.70626,0.76848,0.4445,1.20632,1.16282,1.12991,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8680.99,1.30955,0.98512,1.24538,0.77076,0.69943,0.77472,0.44547,1.21342,1.12216,1.13561,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8940.47,1.29891,0.98108,1.24414,0.76761,0.70175,0.77817,0.44999,1.2082,1.03996,1.13576,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,9201.43,1.29223,0.96153,1.2423,0.76701,0.70689,0.77646,0.44867,1.21309,1.14684,1.13787,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,9459.27,1.28831,0.95427,1.23698,0.76304,0.71955,0.78121,0.4499,1.21115,1.1704,1.13775,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9721.07,1.26651,0.92749,1.22286,0.76154,0.71337,0.77891,0.45043,1.20922,1.09311,1.13871,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9982.83,1.26065,0.92044,1.21554,0.77351,0.71742,0.78441,0.45622,1.20552,1.06243,1.13469,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,10243,1.25063,0.90687,1.21261,0.76733,0.72161,0.78274,0.45673,1.20547,1.10979,1.13601,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,10505.1,1.23821,0.89537,1.20355,0.77807,0.71368,0.78587,0.45733,1.20727,1.10389,1.13581,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10777.8,1.26765,0.8662,1.24704,0.75766,0.7238,0.78186,0.45412,1.2163,1.0218,1.13855,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,11044.2,1.24592,0.83918,1.23139,0.76574,0.71865,0.78747,0.45679,1.21927,1.02016,1.14415,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,11304.4,1.23259,0.81997,1.23096,0.76406,0.72687,0.7863,0.45688,1.21696,1.03596,1.14368,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,11567.7,1.22518,0.80144,1.22328,0.76544,0.72513,0.78528,0.45661,1.21802,1.02069,1.14333,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,11831,1.2067,0.78031,1.20587,0.7742,0.72204,0.78521,0.45698,1.21225,1.0017,1.14263,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,12093.2,1.1899,0.76613,1.19503,0.7865,0.71784,0.78552,0.45638,1.21207,0.96804,1.14467,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,12355.5,1.17885,0.74487,1.18839,0.76751,0.73114,0.78392,0.45457,1.21582,0.92427,1.14662,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,12617.9,1.17281,0.73946,1.18489,0.77116,0.72832,0.78284,0.45583,1.21412,0.91531,1.14727,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,12879.9,1.15617,0.72345,1.17329,0.76533,0.73341,0.78223,0.45448,1.21555,0.94416,1.1487,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,13140.8,1.14904,0.70708,1.16911,0.7665,0.73544,0.78321,0.4547,1.22017,0.94613,1.1527,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
