epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5903.39,1.34697,1.08658,1.30079,0.75785,0.68853,0.75749,0.43157,1.2295,1.22298,1.15107,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6081.64,1.33529,1.07306,1.298,0.75433,0.69517,0.76295,0.43588,1.22645,1.18222,1.1482,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6261.82,1.33033,1.07455,1.29762,0.7742,0.67349,0.76328,0.43606,1.21621,1.13259,1.14766,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6440.69,1.3244,1.06082,1.29009,0.76351,0.68517,0.76627,0.4386,1.22079,1.16411,1.14736,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6616.96,1.31772,1.05437,1.28372,0.75331,0.70527,0.76981,0.43931,1.2184,1.14607,1.14477,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6802.43,1.30312,1.03358,1.27576,0.75773,0.69716,0.76782,0.43988,1.21288,1.15582,1.14076,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,6983.75,1.29395,1.02486,1.267,0.75509,0.70561,0.7703,0.44285,1.20965,1.08284,1.13744,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,7165.19,1.29109,1.0057,1.26483,0.7585,0.70139,0.77049,0.44306,1.2054,1.10197,1.13525,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7348.31,1.28077,0.99513,1.25928,0.7587,0.70957,0.77265,0.44343,1.20471,1.08413,1.13603,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,7533.62,1.31323,0.94713,1.28528,0.77381,0.69679,0.77031,0.44124,1.21515,1.04828,1.14125,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7710.3,1.29595,0.92051,1.26933,0.77191,0.69318,0.77165,0.44383,1.2192,1.03815,1.1428,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,7888.56,1.28006,0.89874,1.26592,0.76348,0.69961,0.77171,0.44529,1.22355,1.02079,1.14611,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,8065.69,1.27141,0.89,1.26032,0.7726,0.69217,0.77267,0.44618,1.22689,1.01033,1.14898,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,8243.99,1.25942,0.87268,1.24928,0.76726,0.70395,0.77412,0.44766,1.22224,1.00239,1.14811,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,8419.73,1.24368,0.85457,1.23448,0.77089,0.71072,0.77762,0.44702,1.22553,0.98618,1.15355,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,8600.27,1.23149,0.83711,1.2273,0.78079,0.70622,0.7775,0.44666,1.22671,0.97347,1.15528,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,8778.17,1.22706,0.82945,1.22759,0.77992,0.70612,0.77731,0.44738,1.22916,0.9724,1.15772,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,8955.86,1.21293,0.81581,1.21423,0.78106,0.70777,0.77787,0.44763,1.22813,0.97082,1.15693,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,9132.57,1.20602,0.80348,1.21218,0.77979,0.70645,0.77807,0.44875,1.22762,0.96591,1.15772,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
