epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,8183.94,1.29579,0.99462,1.26921,0.76294,0.70103,0.76616,0.44298,1.32679,1.30412,1.22132,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,8435.19,1.30089,0.98289,1.26885,0.77193,0.6966,0.77459,0.44289,1.32246,1.30649,1.22284,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,8687.16,1.29356,0.97908,1.27029,0.77209,0.69395,0.77043,0.4439,1.31242,1.14334,1.21626,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,8943.88,1.28265,0.96583,1.26213,0.77026,0.70234,0.774,0.44503,1.31557,1.19289,1.22218,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,9199.67,1.2831,0.96271,1.25773,0.75991,0.71762,0.77401,0.44729,1.31397,1.19893,1.21658,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,9453.3,1.27055,0.94917,1.24662,0.77109,0.70093,0.77132,0.44489,1.31707,1.19198,1.22069,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,9706.7,1.26418,0.93579,1.24583,0.773,0.71175,0.78146,0.45019,1.30533,1.07639,1.21169,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,9959.14,1.25535,0.93027,1.23742,0.77984,0.71305,0.78249,0.45223,1.29909,1.09213,1.198,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,10211.7,1.256,0.91676,1.23909,0.76661,0.72336,0.78169,0.45057,1.31136,1.13282,1.21258,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,10465.7,1.24626,0.90997,1.23372,0.77285,0.71768,0.78579,0.45398,1.31117,1.20645,1.21053,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,10723.1,1.23856,0.89009,1.22445,0.77261,0.72648,0.78285,0.45436,1.28954,1.13214,1.20122,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,10978,1.23089,0.88714,1.22055,0.78382,0.71236,0.78435,0.45677,1.29459,1.03497,1.20197,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,11234,1.2197,0.87439,1.21472,0.78307,0.7185,0.78782,0.45858,1.29693,1.07708,1.20669,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,11492,1.22272,0.86634,1.21203,0.7821,0.71581,0.78738,0.45638,1.303,1.10188,1.20966,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,11747.8,1.21195,0.85591,1.20806,0.77258,0.72076,0.78496,0.45628,1.30306,1.03069,1.21068,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,12004,1.20106,0.84506,1.19548,0.78267,0.71897,0.78886,0.45702,1.31167,1.06089,1.21526,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,12258.5,1.19626,0.84169,1.19311,0.76748,0.73443,0.78926,0.45931,1.31028,1.10158,1.21257,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,12514.7,1.18515,0.81928,1.19124,0.76988,0.7369,0.7918,0.46023,1.31183,1.06841,1.21421,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,12773.2,1.18881,0.82983,1.19153,0.78435,0.72575,0.79495,0.46122,1.31421,1.02482,1.21575,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,13031.7,1.17043,0.81773,1.17966,0.78446,0.72139,0.78844,0.45867,1.31621,1.01343,1.21831,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,13284.8,1.16563,0.80868,1.17835,0.78553,0.72513,0.79189,0.46059,1.31618,0.99508,1.22154,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,13539.5,1.16752,0.80074,1.17628,0.80149,0.71416,0.79515,0.46189,1.32331,0.98016,1.22899,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,13792.1,1.15077,0.78224,1.17087,0.78727,0.72769,0.79347,0.46051,1.31725,0.98407,1.22467,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,14048.9,1.15192,0.78572,1.16871,0.77295,0.74274,0.79319,0.46039,1.31483,0.97146,1.22337,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,14304.3,1.14658,0.77604,1.16073,0.77937,0.73944,0.79528,0.45896,1.31949,0.95208,1.22588,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,14561.8,1.13728,0.77053,1.15678,0.78241,0.74233,0.79367,0.45973,1.31659,0.93833,1.22505,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,14816.7,1.13729,0.75993,1.1573,0.78402,0.73989,0.79199,0.4581,1.31617,0.94162,1.22538,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
