epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,4390.19,1.42149,1.20771,1.36292,0.72497,0.65766,0.73142,0.40406,1.28363,1.50764,1.1978,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,4643.56,1.41329,1.1856,1.35082,0.72045,0.66431,0.72685,0.40949,1.26134,1.51068,1.18949,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,4893.76,1.40277,1.15779,1.34459,0.74825,0.65562,0.73448,0.41093,1.26666,1.44089,1.17688,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,5145.35,1.39094,1.14517,1.33651,0.72265,0.68419,0.749,0.4173,1.26074,1.44378,1.18422,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,5397.1,1.37569,1.11909,1.3265,0.74174,0.68033,0.75144,0.42303,1.24971,1.32813,1.17326,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,5648.7,1.3654,1.11069,1.32349,0.74742,0.67736,0.74747,0.42591,1.24184,1.31911,1.16469,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,5900.7,1.35234,1.08941,1.31241,0.75685,0.67375,0.75174,0.42614,1.25315,1.36628,1.17115,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,6152.78,1.3438,1.07521,1.30959,0.74783,0.68535,0.75906,0.4296,1.2531,1.29846,1.17213,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,6404.76,1.3302,1.05269,1.30397,0.75848,0.69317,0.76185,0.43151,1.2378,1.18672,1.16836,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,6656.89,1.32029,1.03388,1.28731,0.75832,0.69832,0.76929,0.44004,1.22074,1.15175,1.15143,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,6907.36,1.31525,1.0252,1.28931,0.76381,0.69138,0.76903,0.4424,1.22334,1.18984,1.15184,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,7158.74,1.30363,1.00235,1.27947,0.76008,0.69391,0.76609,0.43943,1.23143,1.15238,1.15844,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,7411.61,1.28926,0.98959,1.26668,0.75306,0.70747,0.77176,0.44674,1.21699,1.09407,1.15048,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,7665.31,1.27853,0.96768,1.26136,0.74936,0.70302,0.77216,0.44494,1.22485,1.03018,1.16031,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,7916.24,1.27329,0.96101,1.25689,0.77819,0.69962,0.77972,0.44959,1.2291,1.04278,1.15697,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,8168.63,1.25904,0.93961,1.25033,0.75703,0.71594,0.7768,0.44901,1.22037,0.99016,1.15202,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8418.26,1.25024,0.92138,1.24213,0.76328,0.70717,0.77888,0.44957,1.21839,0.98696,1.15064,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8667.62,1.24352,0.91471,1.23986,0.76777,0.70803,0.77782,0.45296,1.21574,0.95365,1.15175,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,8916.36,1.23503,0.90111,1.22913,0.77073,0.71151,0.78574,0.45936,1.21297,0.99446,1.14591,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,9165.33,1.22061,0.8876,1.22288,0.79074,0.69246,0.78707,0.45857,1.21885,0.98552,1.15094,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9415.08,1.20276,0.86453,1.21242,0.7826,0.71483,0.78877,0.45589,1.216,0.94857,1.15223,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9664.38,1.19586,0.85312,1.20557,0.78388,0.71358,0.78558,0.45944,1.20996,0.92282,1.14051,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,9915.32,1.18707,0.83747,1.19834,0.78069,0.72338,0.78657,0.4595,1.21066,0.93467,1.14353,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,10165.2,1.17178,0.82124,1.18919,0.79284,0.72006,0.78864,0.45914,1.21556,0.92475,1.14748,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10417.9,1.1873,0.7672,1.19904,0.78492,0.72654,0.78882,0.45876,1.22128,0.85899,1.15392,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,10666.7,1.16647,0.73098,1.18169,0.78469,0.72267,0.78847,0.45606,1.22426,0.88698,1.15667,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,10917.9,1.15458,0.71408,1.17957,0.78739,0.72085,0.78566,0.45759,1.22439,0.86991,1.15572,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,11168.3,1.138,0.70082,1.16958,0.77703,0.72772,0.78434,0.45639,1.22496,0.86134,1.15851,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,11417.6,1.12204,0.67889,1.15336,0.78442,0.72242,0.7833,0.45853,1.22743,0.84118,1.16097,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,11665.1,1.1046,0.66128,1.14219,0.7843,0.7243,0.78194,0.45691,1.23142,0.83717,1.16622,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,11913.4,1.09199,0.6438,1.13705,0.78309,0.72333,0.77939,0.45597,1.23197,0.83213,1.16885,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,12161,1.08237,0.63563,1.13593,0.79367,0.71807,0.78172,0.45488,1.23385,0.8308,1.17038,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,12408.3,1.06563,0.62236,1.11965,0.79362,0.71335,0.78052,0.45469,1.23496,0.83222,1.17246,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,12655.2,1.05467,0.61104,1.116,0.77865,0.72301,0.77749,0.45389,1.23561,0.83208,1.17411,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
