epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,6625.5,1.34507,1.09084,1.30151,0.74941,0.69131,0.75582,0.43022,1.23318,1.1925,1.15795,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6819.96,1.33907,1.07252,1.29651,0.74241,0.68966,0.75408,0.42811,1.24138,1.26858,1.1578,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,7029.93,1.33263,1.07412,1.29627,0.73681,0.70514,0.76315,0.4332,1.2262,1.14074,1.15189,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,7232.86,1.32714,1.05385,1.28823,0.7564,0.69095,0.76245,0.43672,1.2375,1.18612,1.15951,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,7428.39,1.32161,1.05588,1.28404,0.76188,0.69571,0.76532,0.43825,1.23349,1.12807,1.15928,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,7634.54,1.30481,1.02757,1.27562,0.76252,0.69594,0.76442,0.43797,1.22241,1.10957,1.14601,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,7841.94,1.29679,1.02425,1.26835,0.76817,0.68945,0.76487,0.43706,1.2254,1.10267,1.14705,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,8031.26,1.29518,1.00487,1.264,0.77484,0.69423,0.76687,0.43866,1.22393,1.0905,1.14702,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,8224.68,1.2808,0.99515,1.25868,0.74653,0.70696,0.76682,0.43658,1.22709,1.10669,1.15232,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,8443.81,1.31229,0.95452,1.27886,0.755,0.69866,0.76734,0.44104,1.22904,1.06435,1.14913,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,8637.94,1.29537,0.92092,1.26821,0.76535,0.69292,0.76809,0.43967,1.22905,1.06218,1.15265,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,8828.16,1.28473,0.90432,1.26739,0.75957,0.70507,0.77221,0.44253,1.22293,1.04721,1.1509,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,9026.02,1.27357,0.89623,1.26214,0.75655,0.69979,0.76927,0.44343,1.22556,1.02866,1.15164,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,9225.58,1.25873,0.86908,1.24579,0.78126,0.69183,0.77181,0.44308,1.22717,1.01627,1.15236,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,9417.86,1.24756,0.85921,1.23481,0.77179,0.69945,0.77309,0.44347,1.22966,0.99205,1.15526,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,9619.88,1.23414,0.84282,1.2299,0.7628,0.70938,0.77192,0.44257,1.22713,0.99149,1.15664,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,9817.18,1.22868,0.82765,1.229,0.77884,0.70355,0.77379,0.44328,1.23168,0.99308,1.15959,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,10014.4,1.21374,0.81402,1.2178,0.76491,0.70931,0.7708,0.44344,1.233,1.00007,1.15944,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,10212,1.20981,0.80355,1.21233,0.77159,0.70914,0.77381,0.44336,1.23531,0.99308,1.16239,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
