epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,6058.19,1.42019,1.18746,1.30657,0.72016,0.67275,0.73153,0.41077,1.24301,1.54976,1.15154,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6241.54,1.41364,1.17465,1.30077,0.74044,0.66766,0.73882,0.41515,1.24211,1.52311,1.14742,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6423.21,1.40732,1.17499,1.30073,0.73187,0.67269,0.73985,0.41671,1.23864,1.43884,1.14828,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6608.13,1.40272,1.14925,1.29889,0.73051,0.67762,0.74055,0.41949,1.23484,1.38552,1.14689,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6792.61,1.40247,1.14163,1.29094,0.73532,0.67788,0.74595,0.42011,1.24319,1.37449,1.14595,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6979.79,1.38509,1.12173,1.2853,0.73901,0.67272,0.73985,0.41963,1.24157,1.37233,1.14891,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,7163.62,1.37551,1.11795,1.2781,0.74074,0.67529,0.74527,0.42186,1.23703,1.31152,1.14381,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,7348.16,1.37056,1.10674,1.27184,0.74014,0.679,0.74849,0.42353,1.23564,1.28571,1.14337,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7530.16,1.3665,1.09604,1.26789,0.74325,0.66915,0.74746,0.4247,1.23582,1.3549,1.1406,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,7720.07,1.39721,1.09257,1.33655,0.74366,0.66945,0.74507,0.42569,1.23541,1.30124,1.13957,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7896.8,1.38596,1.06729,1.32476,0.74092,0.67656,0.74639,0.42496,1.23688,1.26916,1.14099,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,8079.48,1.36993,1.04512,1.32251,0.75613,0.67164,0.75159,0.4269,1.23425,1.22072,1.14277,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,8260.51,1.35982,1.03778,1.31478,0.75237,0.67776,0.75306,0.42749,1.23466,1.25117,1.14206,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,8441.14,1.349,1.01719,1.29593,0.75806,0.67769,0.75195,0.42919,1.23367,1.20158,1.13864,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,8622.7,1.33624,1.00264,1.29265,0.76415,0.67348,0.75525,0.43097,1.22751,1.16194,1.1363,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,8806.23,1.33133,0.98511,1.28679,0.75695,0.68152,0.75352,0.43178,1.22784,1.13953,1.13792,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,8982.99,1.31778,0.9728,1.28747,0.75786,0.68106,0.75528,0.43195,1.23108,1.10511,1.14142,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,9165.25,1.3135,0.96148,1.27518,0.76428,0.68129,0.75632,0.43302,1.23164,1.09523,1.14182,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,9343.02,1.30546,0.94751,1.27112,0.76469,0.68582,0.75691,0.43291,1.23487,1.0832,1.14427,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
