epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,8408.18,1.26095,0.94093,1.24435,0.77111,0.70258,0.77803,0.44857,1.21776,1.01719,1.14245,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8666.71,1.25391,0.92574,1.24297,0.7648,0.71988,0.7817,0.45121,1.21907,0.98264,1.14556,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8925.71,1.24701,0.92409,1.23786,0.75378,0.72907,0.78279,0.45434,1.20847,0.92202,1.14062,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,9182.44,1.24042,0.90415,1.23251,0.7584,0.72352,0.78573,0.4556,1.20842,0.98717,1.14084,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,9440.49,1.22776,0.89331,1.22031,0.76261,0.71617,0.78058,0.45339,1.22424,0.97955,1.14752,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9697.04,1.20511,0.86747,1.21302,0.76888,0.72208,0.78308,0.45326,1.21878,0.96821,1.1443,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9954.99,1.19671,0.85308,1.20448,0.77481,0.712,0.78251,0.45285,1.22436,0.94855,1.14792,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,10210.4,1.19199,0.84053,1.20282,0.77696,0.71689,0.78374,0.45328,1.22541,0.94097,1.15134,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,10469.9,1.17641,0.83209,1.19332,0.77859,0.71797,0.78439,0.45264,1.23109,0.92311,1.15777,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10740.8,1.19619,0.7716,1.20771,0.78524,0.71722,0.78511,0.45452,1.23111,0.91184,1.15681,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,11003.5,1.16681,0.74088,1.18169,0.78618,0.71584,0.7852,0.45531,1.2336,0.91023,1.15952,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,11260.8,1.15691,0.72052,1.18088,0.77831,0.71643,0.78472,0.45821,1.23089,0.89476,1.15686,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,11521.4,1.14074,0.70451,1.16877,0.76662,0.72864,0.78391,0.45554,1.23808,0.88687,1.16417,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,11780.8,1.12013,0.67754,1.15237,0.77469,0.72313,0.78518,0.45529,1.24146,0.87879,1.16874,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,12040.1,1.10402,0.66817,1.14273,0.77945,0.71433,0.78325,0.45557,1.24054,0.87799,1.16929,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,12294.5,1.09396,0.65369,1.13949,0.78931,0.70982,0.78516,0.45499,1.24106,0.87172,1.16917,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,12555.2,1.08547,0.6397,1.13531,0.78893,0.71407,0.78517,0.4542,1.24524,0.86084,1.1699,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,12813.6,1.0684,0.62523,1.12202,0.78435,0.7202,0.78334,0.45419,1.24764,0.85473,1.17268,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,13072.7,1.06217,0.61664,1.11914,0.78975,0.72109,0.78408,0.45315,1.24907,0.84955,1.17652,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
