epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5904.9,1.38462,1.12228,1.33674,0.73872,0.67844,0.74614,0.4296,1.23345,1.29501,1.15738,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6081.78,1.38643,1.11775,1.33083,0.7517,0.67936,0.74886,0.42759,1.2271,1.18849,1.15577,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6266.32,1.37224,1.11163,1.32421,0.76073,0.6791,0.75104,0.43249,1.21982,1.16685,1.14876,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6448.46,1.35422,1.08681,1.31495,0.77036,0.67833,0.75678,0.43643,1.21935,1.18748,1.14889,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6628.19,1.35865,1.08884,1.31459,0.76766,0.67671,0.75608,0.43761,1.21723,1.19736,1.14836,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6805.74,1.34689,1.06997,1.30518,0.76432,0.68215,0.75747,0.43863,1.22569,1.22185,1.15274,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,6989.59,1.33493,1.04341,1.2992,0.76944,0.67509,0.75804,0.43959,1.2245,1.21517,1.15075,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,7172.4,1.33998,1.04887,1.29905,0.75713,0.6858,0.75969,0.43949,1.2175,1.16553,1.1483,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7350.38,1.32365,1.0265,1.29703,0.77232,0.68214,0.76121,0.44014,1.21516,1.15463,1.14477,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,7527.23,1.31354,1.01975,1.28416,0.75877,0.69785,0.76244,0.44113,1.22002,1.13892,1.14996,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7709.77,1.30081,0.98855,1.27471,0.76319,0.69178,0.76637,0.44355,1.22022,1.12582,1.15059,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,7891.52,1.29317,0.99071,1.26638,0.75031,0.70119,0.7661,0.44396,1.21655,1.09732,1.14828,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,8073.15,1.2805,0.97384,1.26034,0.76878,0.6959,0.76973,0.44628,1.21373,1.06697,1.14695,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,8254.94,1.27763,0.96116,1.25905,0.76612,0.6967,0.77016,0.44654,1.21223,1.0485,1.14522,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,8444.11,1.26565,0.88705,1.25182,0.7566,0.7029,0.76949,0.44606,1.21456,1.05786,1.14653,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,8622.33,1.24858,0.86929,1.23971,0.76664,0.69778,0.77022,0.44586,1.21564,1.07105,1.14793,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,8804.41,1.23934,0.86262,1.24101,0.76461,0.69672,0.76966,0.44628,1.21451,1.06266,1.14854,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,8979.82,1.22906,0.84437,1.22758,0.76898,0.69574,0.76819,0.44521,1.21622,1.04389,1.14865,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,9162.08,1.22239,0.83112,1.22426,0.76967,0.6975,0.7681,0.44468,1.21632,1.04902,1.1486,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
