epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,4367.34,1.35804,1.08752,1.25264,0.74008,0.67841,0.74098,0.42124,1.23452,1.2102,1.07966,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,4499.84,1.34916,1.07056,1.24344,0.74468,0.67877,0.74172,0.41808,1.23629,1.19131,1.07826,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,4636.12,1.34682,1.0708,1.24671,0.7447,0.68068,0.74585,0.42578,1.22312,1.15107,1.07125,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,4773.24,1.33743,1.05347,1.23826,0.74737,0.68048,0.74839,0.42766,1.22751,1.18866,1.07223,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,4905.73,1.3361,1.05449,1.23609,0.73659,0.68968,0.74855,0.42824,1.2251,1.16624,1.06861,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,5043.34,1.32004,1.0382,1.22614,0.74874,0.68934,0.75068,0.42708,1.2208,1.15535,1.06717,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,5179.08,1.31293,1.02444,1.2252,0.74194,0.68908,0.75096,0.43152,1.21546,1.13149,1.06497,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,5314.04,1.30524,1.00447,1.21421,0.75926,0.68688,0.7537,0.43225,1.21933,1.11618,1.0668,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,5451.48,1.28859,0.99882,1.20679,0.74508,0.69506,0.75237,0.43162,1.2204,1.13732,1.06739,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,5588.63,1.32504,0.94423,1.22477,0.75275,0.69003,0.75118,0.43085,1.22367,1.08996,1.07082,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,5721.54,1.30257,0.91572,1.21133,0.75665,0.6858,0.7507,0.43144,1.23229,1.09144,1.07941,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,5854.68,1.29072,0.90432,1.20533,0.75815,0.68597,0.74923,0.43104,1.22777,1.10744,1.0772,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,5986.91,1.28733,0.89471,1.20391,0.76267,0.68659,0.75146,0.43197,1.22197,1.11426,1.07392,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,6123.11,1.26693,0.87494,1.18808,0.7649,0.68458,0.75469,0.43378,1.22353,1.08905,1.07523,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,6254.7,1.25444,0.85534,1.17957,0.76402,0.68731,0.75398,0.43322,1.22989,1.04597,1.0794,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,6389.47,1.24708,0.83766,1.17646,0.76958,0.67955,0.75356,0.43181,1.22885,1.046,1.07761,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,6520.82,1.23237,0.82989,1.17288,0.76462,0.68728,0.75117,0.43107,1.23197,1.03935,1.08099,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,6655.8,1.22883,0.81695,1.1664,0.7565,0.69102,0.75245,0.43164,1.2338,1.03718,1.08213,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,6791.18,1.21729,0.80439,1.15935,0.7647,0.69085,0.75249,0.43173,1.23391,1.02532,1.08359,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
