epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,11176.3,1.25566,0.94385,1.29042,0.76407,0.72565,0.78478,0.45103,1.23408,0.92069,1.22276,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,11525.3,1.24704,0.92276,1.28324,0.7699,0.72073,0.78656,0.45314,1.23691,0.98158,1.22528,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,11873.7,1.24339,0.91797,1.28086,0.77773,0.72901,0.79137,0.45496,1.23709,1,1.2296,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,12219.2,1.22918,0.90054,1.27039,0.77977,0.73144,0.79098,0.45732,1.23216,0.98902,1.22436,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,12566.3,1.21849,0.88727,1.26522,0.78467,0.71593,0.79095,0.45674,1.23708,0.97903,1.22935,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,12912.2,1.1991,0.86634,1.2525,0.77407,0.73058,0.79047,0.45756,1.23364,0.97221,1.22309,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,13259.9,1.1934,0.85206,1.24277,0.7808,0.72374,0.79097,0.46027,1.23471,0.95864,1.22472,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,13612.4,1.18373,0.83346,1.24049,0.77661,0.72894,0.79404,0.45904,1.23666,0.95783,1.23009,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,13959.4,1.17078,0.82562,1.23006,0.78512,0.72486,0.79277,0.45782,1.24258,0.97082,1.23193,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,14309.5,1.18875,0.77025,1.24751,0.78065,0.72508,0.78985,0.45599,1.25082,0.96143,1.23732,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,14653.4,1.1667,0.73838,1.23094,0.77872,0.72853,0.79105,0.45658,1.24628,0.95814,1.23547,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,14992.4,1.15503,0.72357,1.2312,0.77891,0.73079,0.7877,0.45619,1.24667,0.93056,1.2402,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,15331.1,1.13657,0.70296,1.2207,0.77752,0.73094,0.78715,0.45517,1.24773,0.89705,1.24426,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,15671.1,1.12307,0.68363,1.20152,0.78576,0.72954,0.78851,0.4564,1.24756,0.89237,1.24735,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,16011.5,1.09941,0.66083,1.1852,0.78855,0.72425,0.78788,0.45718,1.2472,0.88884,1.24623,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,16351,1.09145,0.64819,1.18116,0.77845,0.73404,0.78553,0.45623,1.24569,0.88725,1.24774,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,16691.7,1.07757,0.64119,1.17298,0.7771,0.73159,0.78354,0.45385,1.24698,0.88308,1.24799,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,17033.7,1.06395,0.6247,1.16386,0.7808,0.72812,0.78497,0.45422,1.2506,0.88205,1.25157,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,17375.1,1.05813,0.61515,1.16093,0.79039,0.7229,0.78379,0.45405,1.25202,0.87881,1.25571,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
