epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,5592.84,1.34192,1.0916,1.29829,0.76337,0.67713,0.75939,0.43179,1.22604,1.20666,1.149,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
31,5788.34,1.33596,1.09316,1.29563,0.747,0.69098,0.75872,0.43252,1.22808,1.2799,1.1494,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
32,5973.4,1.32636,1.07197,1.29179,0.74181,0.69727,0.7594,0.43416,1.22352,1.21093,1.14741,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
33,6153.4,1.31974,1.04919,1.28796,0.75776,0.68994,0.76397,0.43503,1.23122,1.17926,1.15127,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
34,6335.01,1.31511,1.04422,1.28341,0.75217,0.69528,0.76712,0.43833,1.22171,1.12181,1.14494,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
35,6517.23,1.30449,1.02571,1.27612,0.75881,0.70275,0.77201,0.4404,1.22728,1.10321,1.15032,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
36,6697.42,1.29264,1.02099,1.26797,0.7649,0.70689,0.7711,0.44452,1.22268,1.10335,1.14581,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
37,6880.94,1.28422,1.00234,1.26317,0.76202,0.70027,0.7704,0.44242,1.22107,1.09963,1.14227,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
38,7061.85,1.2719,0.98965,1.25444,0.76342,0.69429,0.77034,0.44277,1.22002,1.07636,1.14193,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
39,7248.63,1.26662,0.97593,1.25076,0.76055,0.70157,0.77172,0.44428,1.22237,1.06887,1.14387,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
40,7430.98,1.25487,0.96809,1.2443,0.7641,0.70612,0.7721,0.44594,1.22355,1.05417,1.14737,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
41,7611.76,1.28493,0.91194,1.26538,0.77253,0.69972,0.77107,0.44377,1.22132,1.04977,1.14533,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
42,7788.85,1.26918,0.88884,1.25212,0.77472,0.69625,0.77135,0.44461,1.22305,1.02688,1.14829,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
43,7969.76,1.25862,0.8699,1.25388,0.7691,0.70179,0.77166,0.44646,1.22321,1.02591,1.15103,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
44,8148.92,1.25195,0.86701,1.24838,0.76474,0.70278,0.77179,0.44722,1.22152,1.00471,1.15035,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
45,8326.66,1.23918,0.8553,1.23449,0.76034,0.70481,0.77234,0.44752,1.22205,0.99576,1.15209,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
46,8503.99,1.22888,0.84454,1.2254,0.75629,0.71439,0.77324,0.44706,1.22243,0.99101,1.15233,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
47,8682.81,1.22666,0.83368,1.22893,0.75877,0.71505,0.77257,0.44678,1.22349,0.9825,1.15325,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
48,8859.57,1.22285,0.83176,1.2296,0.76348,0.71265,0.77445,0.44682,1.22362,0.97912,1.15308,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
49,9041.34,1.22304,0.82765,1.224,0.7615,0.71198,0.7738,0.44711,1.22359,0.97862,1.15364,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
50,9220.49,1.22089,0.822,1.22239,0.76413,0.711,0.77461,0.44757,1.22447,0.97613,1.15421,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
