epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,352.617,1.63302,2.10244,1.528,0.47983,0.41552,0.38086,0.16991,1.69401,3.74262,1.48682,0.00997817,0.00332606,0.00997817,0.00332606,0.00997817,0.00332606,0.00997817,0.00332606
2,629.079,1.59899,1.56541,1.46452,0.57922,0.49754,0.51191,0.24591,1.56985,4.17816,1.40384,0.0195826,0.00652753,0.0195826,0.00652753,0.0195826,0.00652753,0.0195826,0.00652753
3,890.343,1.69143,1.6935,1.5329,0.47552,0.43667,0.38768,0.1635,1.79407,4.7667,1.62901,0.028791,0.00959701,0.028791,0.00959701,0.028791,0.00959701,0.028791,0.00959701
4,1146.33,1.75644,1.80654,1.59585,0.5299,0.43279,0.43975,0.19692,1.72459,4.97184,1.54511,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
5,1399.41,1.68857,1.66489,1.54873,0.5272,0.51928,0.50397,0.24299,1.57996,4.26569,1.44351,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
6,1655.15,1.62021,1.55343,1.50194,0.60071,0.51557,0.54181,0.26424,1.58948,2.40671,1.43082,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,1907.86,1.58768,1.49107,1.47428,0.62828,0.54693,0.59202,0.29532,1.54104,1.95982,1.39753,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,2160.51,1.55442,1.43151,1.45118,0.63841,0.58869,0.6332,0.32097,1.49818,3.01835,1.37072,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,2412.83,1.52882,1.38011,1.43507,0.65705,0.60183,0.64615,0.33105,1.4932,1.95654,1.38093,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,2666.09,1.51614,1.35896,1.4226,0.66852,0.60267,0.65486,0.34259,1.45745,2.56455,1.34105,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,2922.41,1.49253,1.32308,1.40824,0.68064,0.61239,0.66281,0.35149,1.43496,2.04688,1.32556,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,3172.99,1.46934,1.28829,1.39304,0.67229,0.62485,0.68074,0.36716,1.41963,1.61869,1.30678,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,3425.52,1.4474,1.24365,1.37982,0.71595,0.62482,0.69241,0.37162,1.4269,1.60448,1.31144,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,3674.94,1.4371,1.22066,1.37073,0.6935,0.6435,0.70263,0.38199,1.39988,1.54704,1.29311,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,3925.67,1.42922,1.20238,1.36761,0.69648,0.64081,0.69814,0.38367,1.39045,1.6867,1.27826,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,4176.37,1.4228,1.18529,1.3637,0.71791,0.64471,0.71476,0.38952,1.38661,1.54703,1.28571,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,4426.42,1.40559,1.16137,1.34928,0.73191,0.65939,0.72939,0.40334,1.37249,1.22741,1.26924,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,4677.99,1.39275,1.13709,1.33773,0.72252,0.66873,0.72782,0.4054,1.36917,1.61162,1.25671,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,4929.9,1.3795,1.11217,1.33028,0.73285,0.67016,0.73603,0.40637,1.36855,1.44646,1.26684,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,5182.63,1.36012,1.08515,1.3169,0.73934,0.67967,0.74802,0.42156,1.35854,1.46489,1.26532,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,5433.69,1.3495,1.06719,1.31107,0.73465,0.6761,0.73772,0.41377,1.36124,1.29979,1.27091,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,5684.35,1.34152,1.05744,1.30531,0.75706,0.68128,0.7531,0.42678,1.33888,1.28042,1.24922,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,5935.64,1.33547,1.0443,1.2974,0.75477,0.69197,0.75732,0.42565,1.34978,1.29221,1.24945,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,6187.91,1.31614,1.0278,1.28425,0.75887,0.68343,0.75582,0.42876,1.34473,1.13746,1.25185,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,6438.51,1.31466,1.01654,1.27964,0.75132,0.69808,0.76104,0.43618,1.31416,1.11063,1.23034,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,6688.73,1.29538,0.99075,1.26834,0.76341,0.69295,0.76552,0.43948,1.32036,1.20012,1.23031,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,6938.9,1.29493,0.97373,1.26542,0.75754,0.71145,0.77118,0.44177,1.32589,1.11039,1.24294,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,7189.75,1.28594,0.96464,1.26256,0.75679,0.71131,0.76891,0.44006,1.3391,1.20597,1.25014,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,7440.19,1.26579,0.94127,1.2486,0.77048,0.70895,0.77219,0.44508,1.33257,1.05854,1.24215,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,7692.7,1.25315,0.92534,1.23779,0.77522,0.7061,0.77211,0.44448,1.33414,1.06888,1.24171,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,7942.36,1.25155,0.93064,1.23597,0.74468,0.72026,0.77185,0.44416,1.32375,1.19365,1.23382,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,8194.02,1.23254,0.89524,1.22234,0.76595,0.71331,0.77372,0.44693,1.32555,1.06336,1.2343,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8445.4,1.22882,0.87962,1.22013,0.76322,0.71285,0.77602,0.44627,1.33206,1.08502,1.23496,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8695.65,1.21021,0.86255,1.21351,0.76559,0.72049,0.78079,0.44952,1.32274,1.05092,1.24013,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,8947.85,1.2068,0.85278,1.20919,0.7775,0.72201,0.78109,0.44939,1.33335,1.04784,1.25209,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,9197.35,1.1841,0.83883,1.19777,0.77406,0.71413,0.78193,0.45471,1.32873,1.01662,1.24431,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9448.5,1.184,0.8251,1.19242,0.78861,0.71328,0.7865,0.45758,1.32534,0.98407,1.23871,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9698.95,1.17112,0.81115,1.18965,0.76827,0.73672,0.78472,0.45407,1.33247,0.98985,1.2493,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,9953.39,1.16237,0.79977,1.18028,0.79198,0.71558,0.78192,0.45613,1.32984,1.00805,1.24636,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,10205.2,1.15189,0.79111,1.17652,0.78625,0.72519,0.78355,0.45577,1.33247,0.99199,1.25064,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10479.1,1.16032,0.73024,1.17868,0.77486,0.72499,0.78021,0.45364,1.33468,1.01304,1.25781,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,10749.7,1.13966,0.69539,1.16263,0.77619,0.72799,0.78069,0.45465,1.33496,1.02419,1.26054,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,11011.1,1.12101,0.67918,1.15758,0.76545,0.73235,0.78142,0.45553,1.3364,0.96734,1.26351,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
