epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,6043.86,1.34798,1.10281,1.30265,0.7537,0.69148,0.75753,0.4308,1.2226,1.25381,1.14743,0.01233,0.00411,0.01233,0.00411,0.01233,0.00411,0.01233,0.00411
33,6226.52,1.34329,1.08538,1.29677,0.75045,0.7047,0.76608,0.43555,1.22386,1.2514,1.14451,0.01176,0.00392,0.01176,0.00392,0.01176,0.00392,0.01176,0.00392
34,6410.96,1.34042,1.08321,1.29892,0.75271,0.70317,0.76438,0.43754,1.22131,1.20054,1.14456,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
35,6590.97,1.33179,1.06381,1.2928,0.7499,0.70575,0.76441,0.43823,1.22243,1.19385,1.14097,0.01062,0.00354,0.01062,0.00354,0.01062,0.00354,0.01062,0.00354
36,6775.29,1.32741,1.05781,1.28655,0.7586,0.71181,0.76783,0.43995,1.22668,1.19429,1.14201,0.01005,0.00335,0.01005,0.00335,0.01005,0.00335,0.01005,0.00335
37,6962.17,1.30652,1.04174,1.27475,0.75382,0.70709,0.77047,0.43899,1.22066,1.11835,1.14111,0.00948,0.00316,0.00948,0.00316,0.00948,0.00316,0.00948,0.00316
38,7145.07,1.30227,1.03015,1.26845,0.75983,0.71157,0.77259,0.44397,1.21842,1.11866,1.13723,0.00891,0.00297,0.00891,0.00297,0.00891,0.00297,0.00891,0.00297
39,7331.04,1.30134,1.01388,1.2678,0.76485,0.7137,0.77419,0.44379,1.22166,1.15812,1.14073,0.00834,0.00278,0.00834,0.00278,0.00834,0.00278,0.00834,0.00278
40,7511.94,1.28456,1.00188,1.25493,0.76921,0.7196,0.77631,0.44753,1.21641,1.13753,1.13658,0.00777,0.00259,0.00777,0.00259,0.00777,0.00259,0.00777,0.00259
41,7697.38,1.32319,0.96496,1.28457,0.76398,0.72017,0.77546,0.44946,1.21881,1.06815,1.14265,0.0072,0.0024,0.0072,0.0024,0.0072,0.0024,0.0072,0.0024
42,7874.91,1.30866,0.93895,1.27459,0.77109,0.70226,0.77184,0.44725,1.22211,1.06159,1.14552,0.00663,0.00221,0.00663,0.00221,0.00663,0.00221,0.00663,0.00221
43,8054.64,1.29344,0.91454,1.27014,0.77126,0.70579,0.77446,0.44758,1.2208,1.0374,1.14204,0.00606,0.00202,0.00606,0.00202,0.00606,0.00202,0.00606,0.00202
44,8231.84,1.2819,0.90545,1.26521,0.77333,0.70031,0.77543,0.44987,1.21738,1.02426,1.14156,0.00549,0.00183,0.00549,0.00183,0.00549,0.00183,0.00549,0.00183
45,8412.53,1.27168,0.88167,1.24999,0.76153,0.71585,0.77813,0.44917,1.21782,1.01907,1.14148,0.00492,0.00164,0.00492,0.00164,0.00492,0.00164,0.00492,0.00164
46,8591.16,1.2574,0.87592,1.23882,0.77444,0.70757,0.77938,0.45176,1.21823,1.01405,1.14429,0.00435,0.00145,0.00435,0.00145,0.00435,0.00145,0.00435,0.00145
47,8774.62,1.24873,0.85604,1.23636,0.76736,0.71305,0.77628,0.4497,1.21772,1.01644,1.14368,0.00378,0.00126,0.00378,0.00126,0.00378,0.00126,0.00378,0.00126
48,8951.01,1.24094,0.84009,1.23232,0.765,0.71421,0.77784,0.44918,1.22053,1.00171,1.14613,0.00321,0.00107,0.00321,0.00107,0.00321,0.00107,0.00321,0.00107
49,9133.26,1.2239,0.82216,1.21776,0.77044,0.70968,0.77687,0.44855,1.22489,0.99727,1.14981,0.00264,0.00088,0.00264,0.00088,0.00264,0.00088,0.00264,0.00088
50,9309.64,1.21712,0.81148,1.21391,0.77317,0.70822,0.77641,0.44951,1.22714,0.98676,1.15226,0.00207,0.00069,0.00207,0.00069,0.00207,0.00069,0.00207,0.00069
