epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
21,3949.53,1.43267,1.24143,1.36222,0.71876,0.66539,0.72604,0.404,1.2757,1.64461,1.1892,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,4135.98,1.42201,1.22512,1.35448,0.71264,0.66206,0.72179,0.40545,1.26113,1.6434,1.17728,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,4316,1.41738,1.21318,1.34926,0.72384,0.65728,0.72942,0.40903,1.2606,1.73118,1.17306,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,4497.21,1.4107,1.20138,1.3484,0.71737,0.67225,0.73672,0.41045,1.26465,1.49843,1.18001,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,4679.27,1.3955,1.17982,1.33848,0.71589,0.67624,0.73299,0.41009,1.25842,1.43703,1.17413,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,4861.07,1.38934,1.17156,1.32658,0.7192,0.68047,0.73537,0.41693,1.25144,1.46181,1.16999,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,5044.25,1.38721,1.16262,1.3304,0.73676,0.67318,0.7445,0.41947,1.24676,1.58865,1.16857,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,5222.33,1.37541,1.13649,1.31778,0.74406,0.66445,0.7459,0.42256,1.24398,1.2687,1.16384,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,5403.75,1.36955,1.12769,1.31206,0.74217,0.67956,0.74796,0.42668,1.23082,1.26783,1.15456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,5581.12,1.35026,1.11182,1.30326,0.73566,0.67901,0.74895,0.42924,1.23148,1.28006,1.15537,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,5762.11,1.35848,1.1126,1.30674,0.75234,0.6814,0.75091,0.42665,1.23229,1.38966,1.15023,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,5941.81,1.34573,1.09196,1.29752,0.73576,0.69318,0.75498,0.43215,1.22625,1.26787,1.14998,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6122.78,1.33718,1.08409,1.29879,0.75525,0.68878,0.76223,0.43613,1.223,1.29442,1.15015,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6304.41,1.33315,1.07691,1.29263,0.74347,0.70228,0.76397,0.43799,1.21889,1.16113,1.1402,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6492.4,1.32622,1.05933,1.28863,0.73558,0.7118,0.76619,0.44139,1.21649,1.14476,1.14103,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6672.98,1.3197,1.04847,1.28178,0.76041,0.69618,0.76676,0.44185,1.22254,1.18153,1.14915,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6854.24,1.30632,1.03551,1.27361,0.741,0.70983,0.76489,0.43996,1.22024,1.09952,1.1465,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,7032.62,1.29856,1.01982,1.26835,0.75166,0.69152,0.76363,0.44145,1.21678,1.12476,1.14189,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,7212.52,1.29367,1.00941,1.26406,0.75452,0.70648,0.76592,0.44137,1.22325,1.10216,1.1482,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7393.66,1.27995,0.99534,1.25686,0.75619,0.70901,0.76987,0.4415,1.22162,1.09657,1.14712,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,7579.72,1.31684,0.95069,1.28059,0.76028,0.7082,0.76853,0.44134,1.22487,1.08348,1.1466,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7759.72,1.29453,0.91842,1.26507,0.7693,0.70601,0.76822,0.44416,1.2237,1.08229,1.14885,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,7943.44,1.28716,0.90573,1.26619,0.77639,0.69648,0.76992,0.44476,1.21983,1.05183,1.14723,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,8124.08,1.27529,0.89221,1.25797,0.76587,0.70066,0.76897,0.44594,1.22334,1.02048,1.15013,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,8303.24,1.25635,0.87093,1.24029,0.75946,0.71159,0.77001,0.44539,1.22236,1.00365,1.152,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,8482.66,1.24643,0.86072,1.23393,0.76363,0.71078,0.77104,0.44659,1.21741,0.98828,1.15123,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,8663.79,1.23748,0.84147,1.22842,0.76489,0.70947,0.7705,0.44607,1.22144,1.01502,1.15205,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,8840.78,1.22467,0.83173,1.22317,0.76391,0.70761,0.77029,0.44536,1.22085,1.01555,1.15049,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,9025.71,1.21742,0.81846,1.21489,0.76176,0.70845,0.77005,0.44567,1.22196,1.00427,1.15214,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,9204.09,1.20989,0.80598,1.21008,0.76707,0.70976,0.77036,0.44513,1.22485,0.99155,1.15437,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
